fromGeneId	fromSymbol	toGeneId	toSymbol	best	bestReverse	methodCount	totalMethodCount
HGNC:14892	DPP7	RGD:71073	Dpp7	Yes	Yes	10	10
HGNC:16490	DPP8	RGD:1310901	Dpp8	Yes	Yes	10	10
HGNC:18648	DPP9	RGD:1588575	Dpp9	Yes	Yes	10	10
HGNC:19199	DPPA3	RGD:1310932	Dppa3	Yes	Yes	8	10
HGNC:19199	DPPA3	RGD:1588677	Dppa3l1	No	Yes	7	10
HGNC:19199	DPPA3	RGD:41174488	LOC120096627	No	Yes	7	10
HGNC:19199	DPPA3	RGD:41202618	LOC120096971	No	Yes	7	10
HGNC:19200	DPPA4	RGD:1595070	Dppa4	Yes	Yes	9	10
HGNC:19201	DPPA5	RGD:1305838	Dppa5	Yes	Yes	10	10
HGNC:19201	DPPA5	RGD:41289337	LOC120098792	No	Yes	9	10
HGNC:32166	DPRX	RGD:1561047	Rhox8	Yes	Yes	2	10
HGNC:3011	DPT	RGD:1307176	Dpt	Yes	Yes	10	10
HGNC:22205	DPY19L1	RGD:1305822	Dpy19l1	Yes	Yes	9	10
HGNC:19414	DPY19L2	RGD:1564311	Dpy19l2	Yes	Yes	9	10
HGNC:22305	DPY19L2P1	RGD:1564311	Dpy19l2	Yes	No	3	10
HGNC:21764	DPY19L2P2	RGD:1564311	Dpy19l2	Yes	No	3	10
HGNC:27120	DPY19L3	RGD:1308334	Dpy19l3	Yes	Yes	10	10
HGNC:27829	DPY19L4	RGD:1305828	Dpy19l4	Yes	Yes	10	10
HGNC:24590	DPY30	RGD:708575	Dpy30	Yes	Yes	10	10
HGNC:3012	DPYD	RGD:621218	Dpyd	Yes	Yes	10	10
HGNC:3013	DPYS	RGD:68376	Dpys	Yes	Yes	10	10
HGNC:3014	DPYSL2	RGD:2517	Dpysl2	Yes	Yes	9	10
HGNC:3015	DPYSL3	RGD:2410	Dpysl3	Yes	Yes	10	10
HGNC:3016	DPYSL4	RGD:2409	Dpysl4	Yes	Yes	9	10
HGNC:20637	DPYSL5	RGD:620467	Dpysl5	Yes	Yes	10	10
HGNC:20410	DQX1	RGD:1591766	Dqx1	Yes	Yes	10	10
HGNC:3017	DR1	RGD:1305201	Dr1	Yes	Yes	10	10
HGNC:25645	DRAM1	RGD:1598133	Dram1	Yes	Yes	10	10
HGNC:28769	DRAM2	RGD:1564099	Dram2	Yes	Yes	10	10
HGNC:28769	DRAM2	RGD:1592348	Dram2-ps1	No	Yes	3	10
HGNC:3019	DRAP1	RGD:1308477	Drap1	Yes	Yes	10	10
HGNC:25054	DRAXIN	RGD:1585098	Draxin	Yes	Yes	10	10
HGNC:24245	DRC1	RGD:1359318	Drc1	Yes	Yes	10	10
HGNC:25384	DRC3	RGD:1309150	Drc3	Yes	Yes	10	10
HGNC:25289	DRC7	RGD:1565601	Drc7	Yes	Yes	10	10
HGNC:3020	DRD1	RGD:2518	Drd1	Yes	Yes	9	10
HGNC:3023	DRD2	RGD:2520	Drd2	Yes	Yes	10	10
HGNC:3024	DRD3	RGD:2521	Drd3	Yes	Yes	10	10
HGNC:3025	DRD4	RGD:2522	Drd4	Yes	Yes	10	10
HGNC:3026	DRD5	RGD:2523	Drd5	Yes	Yes	10	10
HGNC:3029	DRG1	RGD:1304993	Drg1	Yes	Yes	10	10
HGNC:3030	DRG2	RGD:1562380	Drg2	Yes	Yes	10	10
HGNC:21536	DRGX	RGD:628616	Drgx	Yes	Yes	10	10
HGNC:17904	DROSHA	RGD:1307626	Drosha	Yes	Yes	10	10
HGNC:3032	DRP2	RGD:621750	Drp2	Yes	Yes	9	10
HGNC:3035	DSC1	RGD:1310768	Dsc1	Yes	Yes	10	10
HGNC:3036	DSC2	RGD:1309426	Dsc2	Yes	Yes	10	10
HGNC:3037	DSC3	RGD:1311782	Dsc3	Yes	Yes	10	10
HGNC:3039	DSCAM	RGD:619992	Dscam	Yes	Yes	10	10
HGNC:14656	DSCAML1	RGD:1304887	Dscaml1	Yes	Yes	10	10
HGNC:24453	DSCC1	RGD:1561749	Dscc1	Yes	Yes	10	10
HGNC:21144	DSE	RGD:1305079	Dse	Yes	Yes	10	10
HGNC:18144	DSEL	RGD:1307724	Dsel	Yes	Yes	9	10
HGNC:3048	DSG1	RGD:1309925	Dsg1	Yes	Yes	10	10
HGNC:3049	DSG2	RGD:1311143	Dsg2	Yes	Yes	10	10
HGNC:3050	DSG3	RGD:1592103	Dsg3	Yes	Yes	10	10
HGNC:21307	DSG4	RGD:735015	Dsg4	Yes	Yes	10	10
HGNC:16165	DSN1	RGD:1565179	Dsn1	Yes	Yes	10	10
HGNC:3052	DSP	RGD:1305794	Dsp	Yes	Yes	10	10
HGNC:3054	DSPP	RGD:2525	Dspp	Yes	Yes	9	10
HGNC:1090	DST	RGD:1306566	Dst	Yes	Yes	10	10
HGNC:15750	DSTN	RGD:1588366	Dstn	Yes	Yes	8	10
HGNC:29043	DSTYK	RGD:735051	Dstyk	Yes	Yes	10	10
HGNC:16219	DTD1	RGD:1311821	Dtd1	Yes	Yes	10	10
HGNC:20277	DTD2	RGD:1309138	Dtd2	Yes	Yes	10	10
HGNC:37261	DTHD1	RGD:2323176	Dthd1	Yes	Yes	1	10
HGNC:30288	DTL	RGD:1310439	Dtl	Yes	Yes	10	10
HGNC:3057	DTNA	RGD:1561985	Dtna	Yes	Yes	10	10
HGNC:3058	DTNB	RGD:1309579	Dtnb	Yes	Yes	9	10
HGNC:17328	DTNBP1	RGD:1590759	Dtnbp1	Yes	Yes	10	10
HGNC:30926	DTWD1	RGD:1311144	Dtwd1	Yes	Yes	10	10
HGNC:19334	DTWD2	RGD:1306423	Dtwd2	Yes	Yes	10	10
HGNC:3060	DTX1	RGD:1585380	Dtx1	Yes	Yes	10	10
HGNC:15973	DTX2	RGD:1561790	Dtx2	Yes	Yes	10	10
HGNC:24457	DTX3	RGD:1566181	Dtx3	Yes	Yes	10	10
HGNC:30323	DTX3L	RGD:1565144	Dtx3l	Yes	Yes	10	10
HGNC:29151	DTX4	RGD:1311767	Dtx4	Yes	Yes	10	10
HGNC:3061	DTYMK	RGD:1309614	Dtymk	Yes	Yes	10	10
HGNC:3062	DUOX1	RGD:628760	Duox1	Yes	Yes	10	10
HGNC:13273	DUOX2	RGD:628761	Duox2	Yes	Yes	10	10
HGNC:26507	DUOXA1	RGD:1306601	Duoxa1	Yes	Yes	10	10
HGNC:32698	DUOXA2	RGD:1560628	Duoxa2	Yes	Yes	10	10
HGNC:30086	DUS1L	RGD:708389	Dus1l	Yes	Yes	10	10
HGNC:26014	DUS2	RGD:1305612	Dus2	Yes	Yes	10	10
HGNC:26920	DUS3L	RGD:1563228	Dus3l	Yes	Yes	10	10
HGNC:21517	DUS4L	RGD:1311445	Dus4l	Yes	Yes	10	10
HGNC:3064	DUSP1	RGD:620897	Dusp1	Yes	Yes	10	10
HGNC:3065	DUSP10	RGD:1310844	Dusp10	Yes	Yes	10	10
HGNC:3066	DUSP11	RGD:1307038	Dusp11	Yes	Yes	10	10
HGNC:3067	DUSP12	RGD:68375	Dusp12	Yes	Yes	10	10
HGNC:19681	DUSP13	RGD:1359712	Dusp13	Yes	Yes	10	10
HGNC:17007	DUSP14	RGD:1307415	Dusp14	Yes	Yes	10	10
HGNC:17007	DUSP14	RGD:1590821	Dusp14l1	No	Yes	9	10
HGNC:16236	DUSP15	RGD:1305990	Dusp15	Yes	Yes	7	10
HGNC:17909	DUSP16	RGD:1310721	Dusp16	Yes	Yes	10	10
HGNC:18484	DUSP18	RGD:1306929	Dusp18	Yes	Yes	10	10
HGNC:18894	DUSP19	RGD:1307457	Dusp19	Yes	Yes	10	10
HGNC:3068	DUSP2	RGD:1305804	Dusp2	Yes	Yes	10	10
HGNC:20476	DUSP21	RGD:1560427	Dusp21	Yes	Yes	5	10
HGNC:16077	DUSP22	RGD:1307146	Dusp22	Yes	Yes	10	10
HGNC:21480	DUSP23	RGD:1309202	Dusp23	Yes	Yes	10	10
HGNC:28161	DUSP26	RGD:1310090	Dusp26	Yes	Yes	10	10
HGNC:33237	DUSP28	RGD:1595220	Dusp28	Yes	Yes	10	10
HGNC:23481	DUSP29	RGD:1310229	Dusp29	Yes	Yes	10	10
HGNC:3069	DUSP3	RGD:1560049	Dusp3	Yes	Yes	9	10
HGNC:3070	DUSP4	RGD:620625	Dusp4	Yes	Yes	10	10
HGNC:3071	DUSP5	RGD:620854	Dusp5	Yes	Yes	10	10
HGNC:3072	DUSP6	RGD:70978	Dusp6	Yes	Yes	10	10
HGNC:3073	DUSP7	RGD:735026	Dusp7	Yes	Yes	10	10
HGNC:3074	DUSP8	RGD:1306425	Dusp8	Yes	Yes	10	10
HGNC:3076	DUSP9	RGD:1565535	Dusp9	Yes	Yes	10	10
HGNC:3078	DUT	RGD:620849	Dut	Yes	Yes	10	10
HGNC:50800	DUX4	RGD:1311053	Dux4	Yes	No	3	10
HGNC:33345	DUXB	RGD:1311053	Dux4	Yes	Yes	7	10
HGNC:3084	DVL1	RGD:620632	Dvl1	Yes	Yes	10	10
HGNC:3085	DVL1P1	RGD:620632	Dvl1	Yes	No	4	10
HGNC:3087	DVL3	RGD:1308834	Dvl3	Yes	Yes	10	10
HGNC:2992	DXO	RGD:1303267	Dxo	Yes	Yes	10	10
HGNC:23460	DYDC1	RGD:1588855	Dydc1	Yes	Yes	10	10
HGNC:23468	DYDC2	RGD:1588866	Dydc2	Yes	Yes	10	10
HGNC:21317	DYM	RGD:1309111	Dym	Yes	Yes	10	10
HGNC:26808	DYNAP	RGD:7550710	Dynapl1	Yes	Yes	5	10
HGNC:2961	DYNC1H1	RGD:2511	Dync1h1	Yes	Yes	10	10
HGNC:2963	DYNC1I1	RGD:2512	Dync1i1	Yes	Yes	10	10
HGNC:2964	DYNC1I2	RGD:620174	Dync1i2	Yes	Yes	10	10
HGNC:18745	DYNC1LI1	RGD:71072	Dync1li1	Yes	Yes	10	10
HGNC:2966	DYNC1LI2	RGD:621130	Dync1li2	Yes	Yes	10	10
HGNC:2962	DYNC2H1	RGD:71042	Dync2h1	Yes	Yes	10	10
HGNC:21862	DYNC2I1	RGD:1306493	Dync2i1	Yes	Yes	10	10
HGNC:28296	DYNC2I2	RGD:1359465	Dync2i2	Yes	Yes	10	10
HGNC:24595	DYNC2LI1	RGD:1310286	Dync2li1	Yes	Yes	10	10
HGNC:15476	DYNLL1	RGD:619866	Dynll1	Yes	Yes	10	10
HGNC:24596	DYNLL2	RGD:619860	Dynll2	Yes	Yes	10	10
HGNC:15468	DYNLRB1	RGD:619910	Dynlrb1	Yes	Yes	10	10
HGNC:15467	DYNLRB2	RGD:1306930	Dynlrb2	Yes	Yes	10	10
HGNC:11697	DYNLT1	RGD:620261	Dynlt1	Yes	Yes	8	10
HGNC:11695	DYNLT2	RGD:1310947	Dynlt2	Yes	Yes	10	10
HGNC:28482	DYNLT2B	RGD:1563597	Dynlt2b	No	Yes	1	10
HGNC:28482	DYNLT2B	RGD:1564702	Dynlt2b-ps1	Yes	Yes	9	10
HGNC:11694	DYNLT3	RGD:1549755	Dynlt3	Yes	Yes	9	10
HGNC:32315	DYNLT4	RGD:1565942	Dynlt4	Yes	Yes	10	10
HGNC:26882	DYNLT5	RGD:1311932	Dynlt5	Yes	Yes	10	10
HGNC:3091	DYRK1A	RGD:2528	Dyrk1a	Yes	Yes	10	10
HGNC:3092	DYRK1B	RGD:1307223	Dyrk1b	Yes	Yes	10	10
HGNC:3093	DYRK2	RGD:1312039	Dyrk2	Yes	Yes	10	10
HGNC:3094	DYRK3	RGD:1310924	Dyrk3	Yes	Yes	10	10
HGNC:3095	DYRK4	RGD:1306800	Dyrk4	Yes	Yes	10	10
HGNC:3097	DYSF	RGD:1311023	Dysf	Yes	Yes	10	10
HGNC:23279	DYTN	RGD:2320917	Dytn	Yes	Yes	10	10
HGNC:15858	DZANK1	RGD:1311344	Dzank1	Yes	Yes	10	10
HGNC:20908	DZIP1	RGD:1307701	Dzip1	Yes	Yes	10	10
HGNC:20908	DZIP1	RGD:1309071	Dzip1-ps1	No	Yes	3	10
HGNC:26551	DZIP1L	RGD:1311430	Dzip1l	Yes	Yes	10	10
HGNC:30938	DZIP3	RGD:1563278	Dzip3	Yes	Yes	10	10
HGNC:3113	E2F1	RGD:728892	E2f1	Yes	Yes	10	10
HGNC:3114	E2F2	RGD:1593939	E2f2	Yes	Yes	10	10
HGNC:3115	E2F3	RGD:1561600	E2f3	Yes	Yes	10	10
HGNC:3118	E2F4	RGD:2322129	E2f4	Yes	Yes	10	10
HGNC:3119	E2F5	RGD:621357	E2f5	Yes	Yes	10	10
HGNC:3120	E2F6	RGD:631412	E2f6	Yes	Yes	10	10
HGNC:23820	E2F7	RGD:1310258	E2f7	Yes	Yes	9	10
HGNC:24727	E2F8	RGD:1308091	E2f8	Yes	Yes	10	10
HGNC:3121	E4F1	RGD:1596731	E4f1	Yes	Yes	10	10
HGNC:20907	EAF1	RGD:1310057	Eaf1	Yes	Yes	10	10
HGNC:23115	EAF2	RGD:628879	Eaf2	Yes	Yes	10	10
HGNC:19312	EAPP	RGD:1309624	Eapp	Yes	Yes	10	10
HGNC:29419	EARS2	RGD:1307904	Ears2	Yes	Yes	10	10
HGNC:3123	EBAG9	RGD:1307293	Ebag9	Yes	Yes	10	10
HGNC:3126	EBF1	RGD:620953	Ebf1	Yes	Yes	9	10
HGNC:19090	EBF2	RGD:1310805	Ebf2	Yes	Yes	9	10
HGNC:19087	EBF3	RGD:1304956	Ebf3	Yes	Yes	10	10
HGNC:29278	EBF4	RGD:1588215	Ebf4	Yes	Yes	10	10
HGNC:3129	EBI3	RGD:1589467	Ebi3	Yes	Yes	9	10
HGNC:15531	EBNA1BP2	RGD:1305762	Ebna1bp2	Yes	Yes	10	10
HGNC:3133	EBP	RGD:620957	Ebp	Yes	Yes	10	10
HGNC:18061	EBPL	RGD:1304571	Ebpl	Yes	Yes	10	10
HGNC:17029	ECD	RGD:1565023	Ecd	Yes	Yes	10	10
HGNC:3146	ECE1	RGD:620293	Ece1	Yes	Yes	10	10
HGNC:13275	ECE2	RGD:1303039	Ece2	Yes	Yes	10	10
HGNC:3147	ECEL1	RGD:61806	Ecel1	Yes	Yes	10	10
HGNC:3149	ECH1	RGD:69353	Ech1	Yes	Yes	10	10
HGNC:21489	ECHDC1	RGD:1359654	Echdc1	Yes	Yes	10	10
HGNC:23408	ECHDC2	RGD:1308525	Echdc2	Yes	Yes	10	10
HGNC:23489	ECHDC3	RGD:1589147	Echdc3	Yes	Yes	10	10
HGNC:3151	ECHS1	RGD:69330	Echs1	Yes	Yes	10	10
HGNC:2703	ECI1	RGD:61892	Eci1	Yes	Yes	10	10
HGNC:14601	ECI2	RGD:1359427	Eci2	Yes	Yes	10	10
HGNC:3153	ECM1	RGD:620357	Ecm1	Yes	Yes	10	10
HGNC:3154	ECM2	RGD:2320282	Ecm2	Yes	Yes	1	10
HGNC:29020	ECPAS	RGD:1306148	Ecpas	Yes	Yes	10	10
HGNC:24642	ECRG4	RGD:1305645	Ecrg4	Yes	Yes	10	10
HGNC:35454	ECSCR	RGD:1594804	Ecscr	Yes	Yes	10	10
HGNC:29548	ECSIT	RGD:1359488	Ecsit	Yes	Yes	10	10
HGNC:3155	ECT2	RGD:1308524	Ect2	Yes	Yes	10	10
HGNC:21118	ECT2L	RGD:9246970	Ect2l	Yes	Yes	10	10
HGNC:3157	EDA	RGD:1563178	Eda	Yes	Yes	10	10
HGNC:17756	EDA2R	RGD:1564025	Eda2r	Yes	Yes	10	10
HGNC:2895	EDAR	RGD:1561714	Edar	Yes	Yes	10	10
HGNC:14341	EDARADD	RGD:1564010	Edaradd	Yes	Yes	10	10
HGNC:26114	EDC3	RGD:1306898	Edc3	Yes	Yes	10	10
HGNC:17157	EDC4	RGD:1562009	Edc4	Yes	Yes	10	10
HGNC:16978	EDDM3A	RGD:631349	Eddm3b	Yes	Yes	9	10
HGNC:16978	EDDM3A	RGD:9134184	LOC103693823	Yes	Yes	9	10
HGNC:19223	EDDM3B	RGD:631349	Eddm3b	Yes	Yes	9	10
HGNC:18967	EDEM1	RGD:1563633	Edem1	Yes	Yes	10	10
HGNC:15877	EDEM2	RGD:1303074	Edem2	Yes	Yes	10	10
HGNC:16787	EDEM3	RGD:1561496	Edem3	Yes	Yes	10	10
HGNC:3164	EDF1	RGD:1308073	Edf1	Yes	Yes	10	10
HGNC:3173	EDIL3	RGD:1588887	Edil3	Yes	Yes	10	10
HGNC:3176	EDN1	RGD:2532	Edn1	Yes	Yes	10	10
HGNC:3177	EDN2	RGD:2533	Edn2	Yes	Yes	10	10
HGNC:3178	EDN3	RGD:2534	Edn3	Yes	Yes	10	10
HGNC:3179	EDNRA	RGD:2535	Ednra	Yes	Yes	9	10
HGNC:3180	EDNRB	RGD:2536	Ednrb	Yes	Yes	10	10
HGNC:24640	EDRF1	RGD:1306820	Edrf1	Yes	Yes	10	10
HGNC:3185	EEA1	RGD:1310167	Eea1	Yes	Yes	10	10
HGNC:3188	EED	RGD:1309782	Eed	Yes	Yes	10	10
HGNC:3189	EEF1A1	RGD:67387	Eef1a1	Yes	Yes	8	10
HGNC:3189	EEF1A1	RGD:2322143	LOC100360413	No	Yes	3	10
HGNC:3192	EEF1A2	RGD:3781	Eef1a2	Yes	Yes	10	10
HGNC:27351	EEF1AKMT1	RGD:1306762	Eef1akmt1	Yes	Yes	10	10
HGNC:33787	EEF1AKMT2	RGD:1306300	Eef1akmt2	Yes	Yes	5	10
HGNC:24936	EEF1AKMT3	RGD:1590711	Eef1akmt3	Yes	Yes	10	10
HGNC:53611	EEF1AKMT4	RGD:7732114	Eef1akmt4	Yes	Yes	9	10
HGNC:53615	EEF1AKMT4-ECE2	RGD:1303039	Ece2	Yes	No	9	10
HGNC:3208	EEF1B2	RGD:1311415	Eef1b2	Yes	Yes	10	10
HGNC:3211	EEF1D	RGD:621174	Eef1d	Yes	Yes	10	10
HGNC:3212	EEF1E1	RGD:1311056	Eef1e1	Yes	Yes	10	10
HGNC:3213	EEF1G	RGD:1302939	Eef1g	Yes	Yes	9	10
HGNC:3214	EEF2	RGD:61979	Eef2	Yes	Yes	10	10
HGNC:24615	EEF2K	RGD:2538	Eef2k	Yes	Yes	10	10
HGNC:32221	EEF2KMT	RGD:1304969	Eef2kmt	Yes	Yes	10	10
HGNC:24614	EEFSEC	RGD:1560552	Eefsec	Yes	Yes	10	10
HGNC:31419	EEIG1	RGD:1597535	Eeig1	Yes	Yes	10	10
HGNC:27637	EEIG2	RGD:1310037	Eeig2	Yes	Yes	10	10
HGNC:22223	EEPD1	RGD:1307401	Eepd1	Yes	Yes	10	10
HGNC:34531	EFCAB10	RGD:1307943	Efcab10	Yes	Yes	10	10
HGNC:20357	EFCAB11	RGD:1565006	Efcab11	Yes	Yes	10	10
HGNC:28061	EFCAB12	RGD:1586985	Efcab12	Yes	Yes	10	10
HGNC:26864	EFCAB13	RGD:2318166	Efcab13	Yes	Yes	1	10
HGNC:29051	EFCAB14	RGD:1310351	Efcab14	Yes	Yes	10	10
HGNC:28166	EFCAB2	RGD:1308593	Efcab2	Yes	Yes	7	10
HGNC:26379	EFCAB3	RGD:1305423	Efcab3	Yes	Yes	10	10
HGNC:24801	EFCAB5	RGD:1309650	Efcab5	Yes	Yes	10	10
HGNC:24204	EFCAB6	RGD:1309065	Efcab6	Yes	Yes	10	10
HGNC:29379	EFCAB7	RGD:1561825	Efcab7	Yes	Yes	10	10
HGNC:34532	EFCAB8	RGD:1597364	Efcab8	Yes	Yes	1	10
HGNC:34530	EFCAB9	RGD:1588807	Efcab9	Yes	Yes	10	10
HGNC:25692	EFCC1	RGD:1596494	Efcc1	Yes	Yes	10	10
HGNC:3218	EFEMP1	RGD:1308528	Efemp1	Yes	Yes	9	10
HGNC:3219	EFEMP2	RGD:1359496	Efemp2	Yes	Yes	10	10
HGNC:26330	EFHB	RGD:1566407	Efhb	Yes	Yes	10	10
HGNC:16406	EFHC1	RGD:1587365	Efhc1	Yes	Yes	9	10
HGNC:26233	EFHC2	RGD:1563388	Efhc2	Yes	Yes	10	10
HGNC:29556	EFHD1	RGD:1559565	Efhd1	Yes	Yes	9	10
HGNC:28670	EFHD2	RGD:1307585	Efhd2	Yes	Yes	10	10
HGNC:25789	EFL1	RGD:1306521	Efl1	Yes	Yes	10	10
HGNC:3221	EFNA1	RGD:620388	Efna1	Yes	Yes	10	10
HGNC:3222	EFNA2	RGD:620389	Efna2	Yes	Yes	10	10
HGNC:3223	EFNA3	RGD:620390	Efna3	Yes	Yes	10	10
HGNC:3224	EFNA4	RGD:1307808	Efna4	Yes	Yes	10	10
HGNC:3225	EFNA5	RGD:620391	Efna5	Yes	Yes	10	10
HGNC:3226	EFNB1	RGD:2540	Efnb1	Yes	Yes	10	10
HGNC:3227	EFNB2	RGD:1309497	Efnb2	Yes	Yes	10	10
HGNC:3228	EFNB3	RGD:2541	Efnb3	Yes	Yes	10	10
HGNC:28970	EFR3A	RGD:1305976	Efr3a	Yes	Yes	9	10
HGNC:29155	EFR3B	RGD:1310845	Efr3b	Yes	Yes	10	10
HGNC:16898	EFS	RGD:1308966	Efs	Yes	Yes	9	10
HGNC:30858	EFTUD2	RGD:1560116	Eftud2	Yes	Yes	10	10
HGNC:3229	EGF	RGD:2542	Egf	Yes	Yes	9	10
HGNC:3235	EGFL6	RGD:1563321	Egfl6	Yes	Yes	10	10
HGNC:20594	EGFL7	RGD:708507	Egfl7	Yes	Yes	10	10
HGNC:13944	EGFL8	RGD:1549706	Egfl8	Yes	Yes	10	10
HGNC:26810	EGFLAM	RGD:1306592	Egflam	Yes	Yes	10	10
HGNC:3236	EGFR	RGD:2543	Egfr	Yes	Yes	10	10
HGNC:1232	EGLN1	RGD:631375	Egln1	Yes	Yes	8	10
HGNC:14660	EGLN2	RGD:631376	Egln2	Yes	Yes	10	10
HGNC:14661	EGLN3	RGD:71019	Egln3	Yes	Yes	10	10
HGNC:3238	EGR1	RGD:2544	Egr1	Yes	Yes	10	10
HGNC:3239	EGR2	RGD:621608	Egr2	Yes	Yes	10	10
HGNC:3240	EGR3	RGD:2545	Egr3	Yes	Yes	10	10
HGNC:3241	EGR4	RGD:2546	Egr4	Yes	Yes	10	10
HGNC:29144	EHBP1	RGD:1310604	Ehbp1	Yes	Yes	10	10
HGNC:30682	EHBP1L1	RGD:1563823	Ehbp1l1	Yes	Yes	10	10
HGNC:3242	EHD1	RGD:1309017	Ehd1	Yes	Yes	10	10
HGNC:3243	EHD2	RGD:1560856	Ehd2	Yes	Yes	10	10
HGNC:3244	EHD3	RGD:621762	Ehd3	Yes	Yes	10	10
HGNC:3245	EHD4	RGD:628883	Ehd4	Yes	Yes	10	10
HGNC:3246	EHF	RGD:1310282	Ehf	Yes	Yes	10	10
HGNC:3247	EHHADH	RGD:621441	Ehhadh	Yes	Yes	10	10
HGNC:24650	EHMT1	RGD:1307588	Ehmt1	Yes	Yes	10	10
HGNC:14129	EHMT2	RGD:1302972	Ehmt2	Yes	Yes	10	10
HGNC:13276	EI24	RGD:1309868	Ei24	Yes	Yes	10	10
HGNC:1191	EID1	RGD:1562702	Eid1	Yes	Yes	10	10
HGNC:28292	EID2	RGD:1591322	Eid2	Yes	Yes	10	10
HGNC:32961	EID3	RGD:1597206	Eid3	Yes	Yes	10	10
HGNC:3249	EIF1	RGD:1306308	Eif1	Yes	Yes	7	10
HGNC:28147	EIF1AD	RGD:1304686	Eif1ad	Yes	Yes	10	10
HGNC:3250	EIF1AX	RGD:1560198	Eif1ax	Yes	Yes	9	10
HGNC:3252	EIF1AY	RGD:1306331	Eif1a	Yes	Yes	3	10
HGNC:30792	EIF1B	RGD:1309241	Eif1b	Yes	Yes	10	10
HGNC:3254	EIF2A	RGD:1589591	Eif2a	Yes	Yes	10	10
HGNC:24921	EIF2AK1	RGD:70883	Eif2ak1	Yes	Yes	10	10
HGNC:9437	EIF2AK2	RGD:3402	Eif2ak2	Yes	Yes	10	10
HGNC:3255	EIF2AK3	RGD:70884	Eif2ak3	Yes	Yes	10	10
HGNC:19687	EIF2AK4	RGD:1311439	Eif2ak4	Yes	Yes	10	10
HGNC:3257	EIF2B1	RGD:620819	Eif2b1	Yes	Yes	10	10
HGNC:3258	EIF2B2	RGD:620820	Eif2b2	Yes	Yes	10	10
HGNC:3259	EIF2B3	RGD:620821	Eif2b3	Yes	Yes	10	10
HGNC:3260	EIF2B4	RGD:620208	Eif2b4	Yes	Yes	10	10
HGNC:3261	EIF2B5	RGD:708380	Eif2b5	Yes	Yes	10	10
HGNC:6583	EIF2D	RGD:1561765	Eif2d	Yes	Yes	10	10
HGNC:3265	EIF2S1	RGD:620963	Eif2s1	Yes	Yes	10	10
HGNC:3266	EIF2S2	RGD:735192	Eif2s2	Yes	Yes	10	10
HGNC:3267	EIF2S3	RGD:1561279	Eif2s3	Yes	Yes	8	10
HGNC:43863	EIF2S3B	RGD:1561279	Eif2s3	Yes	No	3	10
HGNC:43863	EIF2S3B	RGD:2314438	Eif2s3y	No	Yes	2	10
HGNC:3271	EIF3A	RGD:1307269	Eif3a	Yes	Yes	10	10
HGNC:3280	EIF3B	RGD:1309018	Eif3b	Yes	Yes	10	10
HGNC:3279	EIF3C	RGD:1308871	Eif3c	Yes	Yes	10	10
HGNC:26347	EIF3CL	RGD:1308871	Eif3c	Yes	No	9	10
HGNC:3278	EIF3D	RGD:1303255	Eif3d	Yes	Yes	10	10
HGNC:3277	EIF3E	RGD:1311521	Eif3e	Yes	Yes	9	10
HGNC:3277	EIF3E	RGD:9273439	Eif3e-ps1	No	Yes	1	10
HGNC:3275	EIF3F	RGD:1306112	Eif3f	Yes	Yes	9	10
HGNC:3274	EIF3G	RGD:1307191	Eif3g	Yes	Yes	10	10
HGNC:3273	EIF3H	RGD:735178	Eif3h	Yes	Yes	10	10
HGNC:3272	EIF3I	RGD:1584560	Eif3i	Yes	Yes	10	10
HGNC:3270	EIF3J	RGD:1593338	Eif3j	Yes	Yes	10	10
HGNC:24656	EIF3K	RGD:1309221	Eif3k	Yes	Yes	10	10
HGNC:18138	EIF3L	RGD:1308230	Eif3l	Yes	Yes	10	10
HGNC:24460	EIF3M	RGD:1565840	Eif3m	Yes	Yes	10	10
HGNC:3282	EIF4A1	RGD:735141	Eif4a1	Yes	Yes	9	10
HGNC:3284	EIF4A2	RGD:1309225	Eif4a2	Yes	Yes	9	10
HGNC:18683	EIF4A3	RGD:1591139	Eif4a3	Yes	Yes	10	10
HGNC:3285	EIF4B	RGD:1306479	Eif4b	Yes	Yes	10	10
HGNC:3287	EIF4E	RGD:69647	Eif4e	Yes	Yes	10	10
HGNC:33179	EIF4E1B	RGD:1585494	Eif4e1b	Yes	Yes	1	10
HGNC:3293	EIF4E2	RGD:1307790	Eif4e2	Yes	Yes	10	10
HGNC:31837	EIF4E3	RGD:1586185	Eif4e3	Yes	Yes	10	10
HGNC:3288	EIF4EBP1	RGD:620259	Eif4ebp1	Yes	Yes	10	10
HGNC:3289	EIF4EBP2	RGD:1310824	Eif4ebp2	Yes	Yes	9	10
HGNC:3290	EIF4EBP3	RGD:2324556	Eif4ebp3	Yes	No	1	10
HGNC:16687	EIF4ENIF1	RGD:1560908	Eif4enif1	Yes	Yes	10	10
HGNC:3296	EIF4G1	RGD:1306144	Eif4g1	Yes	Yes	10	10
HGNC:3297	EIF4G2	RGD:1305294	Eif4g2	Yes	Yes	9	10
HGNC:3298	EIF4G3	RGD:1311370	Eif4g3	Yes	Yes	10	10
HGNC:12741	EIF4H	RGD:1359222	Eif4h	Yes	Yes	10	10
HGNC:3299	EIF5	RGD:619861	Eif5	Yes	Yes	10	10
HGNC:3300	EIF5A	RGD:1308029	Eif5a	Yes	Yes	9	10
